Sample	mappedNetworkCwR.count_Hong_Kong_to_New_York	mappedNetworkCwR.count_Hong_Kong_to_New_Zealand	mappedNetworkCwR.count_New_York_to_Hong_Kong	mappedNetworkCwR.count_New_York_to_New_Zealand	mappedNetworkCwR.count_New_Zealand_to_Hong_Kong	mappedNetworkCwR.count_New_Zealand_to_New_York
5859000	2	1	3	1	2	3
5860000	2	1	1	1	3	4
5861000	1	2	3	3	1	3
5862000	1	1	3	4	1	1
5863000	1	2	2	4	3	3
5864000	1	6	1	0	9	2
5865000	1	4	4	2	0	4
5866000	1	2	6	2	0	2
5867000	4	1	8	4	1	4
5868000	1	4	5	4	1	6
5869000	1	2	2	1	0	1
5870000	0	1	4	1	0	0
5871000	3	0	3	3	0	0
5872000	1	2	2	2	1	2
5873000	3	4	1	0	0	1
5874000	1	5	1	0	0	2
5875000	0	3	1	1	0	4
5876000	0	2	0	0	3	2
5877000	0	0	0	1	2	3
5878000	0	0	2	3	0	3
5879000	1	4	0	0	5	2
5880000	1	4	0	0	2	2
5881000	1	4	2	2	2	4
5882000	1	0	2	3	1	0
5883000	0	0	2	3	1	0
5884000	1	0	1	3	2	3
5885000	3	2	6	0	0	0
5886000	1	3	2	0	0	3
5887000	3	1	5	1	0	0
5888000	5	2	4	2	2	0
5889000	1	3	0	0	5	1
5890000	0	3	5	0	0	1
5891000	0	0	2	2	1	0
5892000	1	1	4	1	0	0
5893000	0	0	0	0	3	2
5894000	1	1	0	0	4	1
5895000	0	1	3	2	0	1
5896000	0	0	0	0	2	2
5897000	0	0	0	0	2	2
5898000	1	0	0	0	4	1
5899000	2	0	0	1	4	1
5900000	5	0	4	5	3	0
5901000	2	0	1	2	3	2
5902000	4	0	6	4	1	0
5903000	1	1	2	4	2	0
5904000	1	0	5	4	0	1
5905000	2	1	4	2	1	2
5906000	1	0	3	2	0	0
5907000	1	0	1	4	2	1
5908000	2	0	2	2	0	0
5909000	0	0	0	0	2	2
5910000	2	0	3	2	0	0
5911000	1	0	4	2	0	3
5912000	0	1	3	2	0	1
5913000	5	0	3	2	0	0
5914000	5	0	3	2	0	0
5915000	7	1	2	4	7	2
5916000	4	1	1	2	1	0
5917000	1	0	1	2	3	1
5918000	1	0	0	0	3	2
5919000	2	0	0	2	3	2
5920000	4	0	0	4	3	1
5921000	1	0	1	0	4	1
5922000	1	0	1	3	1	0
5923000	0	0	0	5	4	1
5924000	1	0	0	1	3	1
5925000	1	0	1	3	2	1
5926000	3	0	2	3	0	0
5927000	2	0	2	3	0	0
5928000	0	0	1	1	1	2
5929000	4	0	2	4	0	1
5930000	0	3	1	0	0	1
5931000	3	2	3	3	1	1
5932000	0	1	3	3	0	0
5933000	1	1	3	2	0	3
5934000	1	2	1	0	2	1
5935000	0	1	1	4	1	2
5936000	3	2	6	2	1	1
5937000	2	2	3	1	0	0
5938000	0	2	3	3	1	1
5939000	1	0	1	2	2	1
5940000	0	2	3	1	0	3
5941000	1	0	1	4	2	1
5942000	1	1	4	3	2	2
5943000	1	2	5	1	0	0
5944000	1	1	3	3	0	1
5945000	1	0	5	2	0	2
5946000	1	2	7	0	0	0
5947000	1	3	9	2	0	3
5948000	4	2	5	1	0	1
5949000	3	2	11	3	1	2
5950000	1	3	7	0	0	3
5951000	1	1	4	3	1	2
5952000	2	0	3	3	3	0
5953000	4	2	3	0	3	0
5954000	2	0	0	3	2	1
5955000	1	1	0	0	5	1
5956000	0	0	0	3	4	3
5957000	2	0	1	2	3	3
5958000	2	0	2	3	0	0
5959000	1	0	0	4	3	4
5960000	2	0	2	2	0	0
5961000	1	0	2	3	1	4
5962000	2	0	1	6	2	3
5963000	3	0	2	4	1	2
5964000	2	0	3	2	1	2
5965000	4	0	0	2	0	0
5966000	2	0	3	2	2	3
5967000	4	0	1	4	0	0
5968000	0	0	1	2	1	5
5969000	0	0	1	2	1	2
5970000	1	0	4	2	0	0
5971000	1	0	0	0	3	1
5972000	0	0	2	2	0	1
5973000	0	0	2	2	0	0
5974000	0	0	2	2	0	0
5975000	1	0	2	3	1	0
5976000	1	0	4	3	0	1
5977000	2	0	2	2	0	0
5978000	1	0	3	4	0	1
5979000	1	0	3	3	1	0
5980000	2	0	1	5	4	1
5981000	0	1	0	1	3	3
5982000	2	1	2	4	3	0
5983000	3	1	2	4	2	0
5984000	3	2	0	4	5	1
5985000	1	1	0	10	7	7
5986000	3	1	1	6	5	1
5987000	0	4	1	4	5	5
5988000	1	2	2	3	3	1
5989000	0	1	2	3	3	1
5990000	0	0	0	5	2	1
5991000	0	0	1	3	1	0
5992000	3	0	0	5	2	4
5993000	0	0	0	3	2	4
5994000	0	0	1	3	1	2
5995000	1	0	0	6	3	5
5996000	0	0	0	3	2	3
5997000	1	0	0	1	3	2
5998000	0	0	0	1	4	4
5999000	1	2	0	0	5	2
6000000	4	1	1	1	5	1
6001000	0	0	0	0	2	2
6002000	0	0	0	1	2	3
6003000	1	1	1	0	3	2
6004000	1	0	1	3	2	3
6005000	1	1	1	0	3	2
6006000	2	0	0	0	4	0
6007000	2	0	0	0	4	1
6008000	0	0	0	0	2	2
6009000	3	0	1	2	0	0
6010000	2	0	0	1	3	1
6011000	1	0	0	0	4	3
6012000	3	0	0	3	3	2
6013000	4	1	0	2	2	0
6014000	1	0	1	0	4	2
6015000	1	0	0	0	2	2
6016000	3	2	0	0	0	0
6017000	2	2	0	0	0	0
6018000	1	0	0	1	2	1
6019000	0	0	1	2	2	1
6020000	0	1	0	1	2	1
6021000	1	3	0	0	0	1
6022000	1	2	0	1	1	2
6023000	0	3	0	0	1	2
6024000	0	3	1	2	3	5
6025000	0	1	0	1	3	3
6026000	0	4	1	1	0	2
6027000	0	2	4	2	1	2
6028000	1	8	4	3	3	3
6029000	3	7	3	1	2	4
6030000	0	5	2	1	3	4
6031000	1	3	6	2	0	1
6032000	1	0	2	6	1	1
6033000	0	9	4	4	4	7
6034000	1	4	0	3	3	3
6035000	2	2	0	9	1	5
6036000	4	3	0	5	1	2
6037000	0	1	1	3	1	3
6038000	2	6	0	2	3	2
6039000	0	3	2	1	4	5
6040000	0	2	2	3	2	3
6041000	0	3	1	2	3	5
6042000	0	3	0	5	2	8
6043000	1	7	0	1	3	3
6044000	0	1	1	12	2	6
6045000	3	2	2	8	2	4
6046000	1	1	1	7	2	1
6047000	1	1	0	6	3	3
6048000	1	1	0	6	2	2
6049000	3	8	6	1	4	3
6050000	2	2	3	1	1	0
6051000	2	3	0	4	7	2
6052000	1	1	5	1	0	0
6053000	0	3	4	1	1	2
6054000	0	2	3	2	0	1
6055000	1	4	3	2	4	3
6056000	0	1	2	5	3	2
6057000	0	0	2	5	0	3
6058000	0	0	1	6	2	2
6059000	2	0	3	3	0	1
6060000	0	0	3	4	0	1
6061000	1	1	2	3	0	1
6062000	0	0	2	3	0	1
6063000	0	2	3	0	0	0
6064000	0	0	2	2	0	0
6065000	1	1	2	2	0	1
6066000	0	0	3	2	0	0
6067000	0	3	3	1	0	3
6068000	0	2	7	1	0	1
6069000	1	4	0	0	1	1
6070000	1	3	0	0	0	1
6071000	0	1	4	1	0	2
6072000	0	3	2	1	0	4
6073000	1	3	4	1	0	2
6074000	1	3	0	0	0	1
6075000	2	2	3	2	1	1
6076000	2	0	5	2	0	0
6077000	2	2	0	0	0	0
6078000	1	4	0	0	0	1
6079000	2	1	4	2	0	0
6080000	4	3	2	0	0	0
6081000	2	3	0	0	0	0
6082000	3	2	1	0	0	0
6083000	2	2	2	0	0	0
6084000	4	4	2	0	0	0
6085000	5	1	2	1	0	0
6086000	3	4	3	0	0	1
6087000	4	1	2	2	0	0
6088000	3	3	4	0	0	1
6089000	4	2	4	0	0	0
6090000	1	3	1	0	0	1
6091000	3	2	1	0	0	0
6092000	2	2	0	0	0	0
6093000	2	2	0	0	0	0
6094000	2	0	4	2	0	3
6095000	2	1	5	1	0	0
6096000	2	2	3	0	0	0
6097000	4	1	1	1	2	0
6098000	1	2	3	1	0	0
6099000	5	2	3	1	0	0
6100000	4	2	3	0	0	0
6101000	0	0	0	0	3	2
6102000	5	1	5	2	0	0
6103000	4	0	3	2	0	0
6104000	2	1	5	2	0	0
6105000	3	3	2	1	1	0
6106000	6	1	5	2	1	0
6107000	4	5	1	0	1	0
6108000	1	2	5	1	0	0
6109000	5	4	4	0	0	1
6110000	7	1	9	2	2	3
6111000	6	1	9	0	1	3
6112000	5	3	2	1	1	1
6113000	2	2	3	0	0	3
6114000	0	1	2	0	1	3
6115000	5	1	6	0	1	5
6116000	4	0	5	0	1	3
6117000	3	1	5	0	1	4
6118000	8	2	3	0	5	0
6119000	4	0	2	0	3	1
6120000	5	0	2	3	1	0
6121000	10	1	6	4	0	2
6122000	11	0	6	3	0	1
6123000	6	0	2	2	2	4
6124000	6	0	3	2	0	0
6125000	5	1	0	2	4	0
6126000	3	3	0	1	1	1
6127000	5	2	3	0	2	1
6128000	3	2	0	2	1	0
6129000	3	2	0	1	0	0
6130000	4	0	1	3	2	1
6131000	0	1	0	0	3	2
6132000	2	0	1	0	3	1
6133000	3	0	1	3	2	0
6134000	1	0	2	2	0	0
6135000	4	1	3	1	0	0
6136000	0	0	2	2	0	0
6137000	4	1	1	1	0	0
6138000	3	0	3	3	0	1
6139000	0	0	2	3	0	0
6140000	2	2	0	0	0	0
6141000	2	2	2	1	1	0
6142000	3	1	0	3	0	1
6143000	5	0	1	2	0	0
6144000	2	0	4	3	1	1
6145000	3	1	0	1	2	0
6146000	0	0	2	3	0	0
6147000	3	2	1	0	0	0
6148000	4	0	0	2	0	0
6149000	3	1	0	2	0	0
6150000	3	1	0	1	2	1
6151000	1	0	1	1	1	3
6152000	3	1	0	1	0	0
6153000	5	0	2	2	0	0
6154000	1	1	4	2	0	0
6155000	3	4	1	0	0	1
6156000	2	2	0	0	0	0
6157000	1	3	0	1	1	1
6158000	1	3	2	1	1	1
6159000	1	3	1	0	0	1
6160000	0	6	0	0	0	3
6161000	0	5	0	0	0	2
6162000	2	2	0	0	0	0
6163000	0	5	0	0	0	2
6164000	1	2	0	1	2	2
6165000	1	3	0	0	0	1
6166000	2	5	0	0	1	1
6167000	1	3	0	0	0	1
6168000	1	2	0	1	2	2
6169000	4	1	0	1	3	0
6170000	2	2	0	1	0	1
6171000	1	2	0	7	4	6
6172000	1	1	0	7	5	7
6173000	1	0	0	1	3	4
6174000	4	2	2	1	5	1
6175000	2	3	2	1	2	2
6176000	2	0	4	2	0	0
6177000	1	3	0	1	3	2
6178000	2	3	0	0	0	1
6179000	2	4	0	0	2	0
6180000	0	2	3	3	1	3
6181000	4	5	1	0	3	0
6182000	3	2	5	2	1	1
6183000	2	1	2	1	0	0
6184000	0	3	3	1	2	0
6185000	1	2	4	0	0	0
6186000	2	3	0	0	1	0
6187000	0	3	0	0	5	3
6188000	2	4	0	0	7	1
6189000	3	6	8	1	3	0
6190000	0	3	1	2	2	2
6191000	0	4	5	0	0	2
6192000	0	4	3	1	3	2
6193000	1	4	3	1	2	2
6194000	0	3	3	0	0	0
6195000	1	0	4	3	1	0
6196000	1	0	1	1	3	1
6197000	0	1	3	1	0	0
6198000	0	1	3	3	1	1
6199000	2	3	0	0	1	0
6200000	2	2	1	1	0	0
6201000	1	3	0	0	1	1
6202000	1	4	0	0	4	1
6203000	2	4	0	0	1	1
6204000	1	4	1	0	0	0
6205000	0	2	0	0	4	2
6206000	1	1	0	1	3	0
6207000	1	4	1	0	1	0
6208000	3	5	0	0	4	0
6209000	2	1	0	0	5	0
6210000	2	3	1	1	2	0
6211000	4	5	1	0	2	0
6212000	3	1	4	3	1	0
6213000	3	2	1	1	4	1
6214000	2	2	1	3	0	1
6215000	0	0	0	0	2	2
6216000	2	1	1	3	1	2
6217000	2	0	0	7	4	1
6218000	1	2	2	3	2	1
6219000	1	0	0	0	3	1
6220000	3	3	0	1	0	0
6221000	3	2	0	2	1	0
6222000	0	1	0	2	3	4
6223000	0	0	1	6	3	2
6224000	1	1	1	5	2	2
6225000	0	0	0	1	2	2
6226000	2	0	0	5	4	3
6227000	1	3	0	1	5	2
6228000	1	2	0	1	4	2
6229000	3	3	0	3	2	0
6230000	3	4	0	5	4	1
6231000	1	5	1	2	5	3
6232000	2	6	0	1	7	1
6233000	4	4	0	2	5	1
6234000	5	4	2	1	3	0
6235000	3	2	0	4	7	3
6236000	1	3	1	3	4	3
6237000	3	3	1	1	3	3
6238000	2	7	0	5	6	2
6239000	1	6	1	1	7	2
6240000	2	1	2	4	3	6
6241000	0	3	0	0	4	2
6242000	3	3	1	0	5	0
6243000	2	0	1	3	3	2
6244000	0	1	2	1	1	1
6245000	3	2	0	1	4	0
6246000	2	3	0	1	3	1
6247000	1	1	2	0	2	3
6248000	0	1	1	0	3	4
6249000	2	3	0	1	1	1
6250000	3	3	0	0	1	0
6251000	1	1	1	0	2	2
6252000	0	4	2	1	2	3
6253000	1	7	2	1	3	3
6254000	0	2	0	0	3	2
6255000	1	2	0	0	1	1
6256000	5	0	3	3	1	0
6257000	4	2	1	1	4	0
6258000	4	1	1	1	1	1
6259000	8	2	5	4	2	1
6260000	5	2	2	2	2	1
6261000	6	4	5	0	0	0
6262000	4	3	1	1	0	0
6263000	2	1	5	2	0	0
6264000	2	3	2	2	0	1
6265000	1	3	4	3	0	1
6266000	1	3	1	2	1	1
6267000	1	4	0	2	0	2
6268000	1	3	5	2	1	2
6269000	2	1	3	2	0	2
6270000	3	2	5	2	1	0
6271000	2	1	4	3	1	0
6272000	1	1	3	3	2	1
6273000	3	2	0	0	0	0
6274000	1	1	3	3	0	1
6275000	3	2	1	0	0	0
6276000	3	2	0	0	0	0
6277000	4	2	2	0	0	0
6278000	1	4	1	0	0	3
6279000	2	2	1	0	0	2
6280000	0	0	2	0	1	4
6281000	2	2	0	0	0	0
6282000	1	3	0	0	0	1
6283000	1	3	1	2	0	4
6284000	2	3	0	0	0	0
6285000	2	4	2	0	0	2
6286000	0	0	2	0	0	4
6287000	1	2	4	0	1	2
6288000	1	3	0	0	0	1
6289000	1	4	1	0	0	3
6290000	0	5	4	0	0	3
6291000	1	5	0	0	0	1
6292000	1	5	0	0	0	1
6293000	2	3	0	0	0	0
6294000	2	3	1	0	0	1
6295000	2	3	2	0	0	1
6296000	1	4	0	0	0	1
6297000	1	4	0	0	0	2
6298000	2	2	0	0	0	0
6299000	0	4	1	0	2	3
6300000	1	5	0	0	0	1
6301000	0	2	4	0	0	0
6302000	2	2	1	0	1	1
6303000	1	2	2	0	1	1
6304000	2	2	0	0	0	0
6305000	1	3	0	0	0	1
6306000	2	2	1	0	0	0
6307000	2	2	2	0	1	1
6308000	0	4	0	0	0	2
6309000	0	3	5	0	0	1
6310000	2	2	0	0	0	0
6311000	2	3	0	0	1	1
6312000	2	2	0	0	0	0
6313000	2	2	0	0	0	0
6314000	1	3	2	0	0	0
6315000	3	2	1	0	0	0
6316000	3	2	0	0	0	0
6317000	3	4	2	0	1	0
6318000	2	4	0	0	1	0
6319000	2	4	2	1	0	1
6320000	1	3	0	0	3	2
6321000	2	3	0	0	2	1
6322000	2	3	0	0	1	1
6323000	4	3	1	0	0	0
6324000	2	3	0	0	0	0
6325000	1	0	1	0	2	3
6326000	2	3	0	0	0	1
6327000	4	4	1	0	1	1
6328000	1	3	0	0	4	2
6329000	1	3	2	0	0	1
6330000	1	5	1	0	1	1
6331000	5	4	3	0	4	0
6332000	4	2	2	1	1	1
6333000	0	1	1	0	2	3
6334000	4	4	4	1	4	4
6335000	4	1	3	5	4	1
6336000	0	1	0	0	4	2
6337000	0	0	1	0	1	3
6338000	2	0	1	0	3	2
6339000	3	0	0	0	4	1
6340000	0	0	0	1	2	3
6341000	0	0	0	1	2	3
6342000	0	0	0	1	2	3
6343000	0	0	0	2	2	4
6344000	0	0	0	0	2	2
6345000	0	0	0	3	2	1
6346000	0	0	0	0	2	2
6347000	0	3	0	0	1	2
6348000	0	0	0	0	2	2
6349000	0	0	0	4	2	0
6350000	0	0	1	0	1	3
6351000	0	0	0	0	2	2
6352000	0	0	0	2	2	4
6353000	0	0	0	1	2	4
6354000	0	1	0	0	3	3
6355000	0	0	0	0	2	2
6356000	1	1	0	0	2	1
6357000	1	0	0	1	3	2
6358000	0	0	0	1	2	3
6359000	0	0	0	1	2	3
6360000	0	0	0	0	2	2
6361000	1	4	0	0	3	1
6362000	0	1	1	0	2	3
6363000	0	0	0	1	2	1
6364000	0	0	1	0	1	3
6365000	3	1	1	1	0	0
6366000	2	2	0	1	0	0
6367000	1	3	0	0	1	1
6368000	0	1	0	0	3	2
6369000	1	3	0	0	1	2
6370000	1	2	2	3	1	1
6371000	2	4	0	0	0	1
6372000	0	0	2	2	0	0
6373000	0	0	2	2	0	0
6374000	2	2	1	1	0	1
6375000	2	3	0	0	1	0
6376000	0	0	2	3	0	1
6377000	0	0	2	2	0	0
6378000	2	2	3	1	0	1
6379000	3	2	0	0	0	0
6380000	1	3	2	1	0	2
6381000	1	4	0	0	1	1
6382000	1	2	1	0	2	1
6383000	2	2	2	1	2	0
6384000	3	2	5	2	0	3
6385000	2	0	2	1	2	3
6386000	2	0	2	0	2	2
6387000	2	3	10	2	0	2
6388000	4	2	1	1	2	1
6389000	2	2	2	1	3	1
6390000	4	1	3	0	4	0
6391000	3	0	2	1	3	2
6392000	7	2	5	3	3	0
6393000	1	0	2	4	1	3
6394000	2	1	3	5	2	1
6395000	3	2	4	3	5	1
6396000	2	1	0	3	4	1
6397000	0	1	1	0	2	3
6398000	0	2	0	0	4	2
6399000	0	2	1	2	1	3
6400000	0	1	1	5	2	3
6401000	0	0	0	1	2	3
6402000	0	0	4	3	0	0
6403000	1	2	1	1	1	1
6404000	1	2	1	0	1	1
6405000	2	2	0	0	0	0
6406000	1	3	1	0	0	0
6407000	2	3	1	0	0	1
6408000	0	2	1	0	2	3
6409000	1	3	2	1	0	1
6410000	1	2	5	0	0	0
6411000	0	5	0	0	0	2
6412000	0	5	0	0	0	2
6413000	0	5	3	0	1	2
6414000	0	3	5	0	0	1
6415000	1	4	3	0	0	2
6416000	2	2	3	1	1	0
6417000	0	4	9	0	0	1
6418000	0	3	8	0	0	1
6419000	0	4	7	0	1	1
6420000	0	5	6	0	0	3
6421000	0	7	10	1	0	6
6422000	1	8	11	2	0	8
6423000	0	8	9	1	0	6
6424000	0	5	2	1	0	3
6425000	0	5	4	0	0	5
6426000	0	6	7	0	0	2
6427000	0	5	2	0	1	4
6428000	0	6	6	0	0	2
6429000	0	3	4	1	0	2
6430000	1	3	4	1	0	0
6431000	0	0	2	3	0	3
6432000	0	1	2	4	0	3
6433000	0	3	3	4	0	3
6434000	0	1	4	5	0	2
6435000	0	1	3	4	0	3
6436000	0	0	4	5	0	4
6437000	0	6	2	5	0	6
6438000	0	4	7	2	0	5
6439000	0	4	5	1	0	3
6440000	1	2	5	5	0	6
6441000	0	1	1	4	1	1
6442000	2	2	0	1	1	1
6443000	0	1	3	2	0	1
6444000	2	0	3	4	1	1
6445000	2	0	0	5	4	1
6446000	0	0	1	4	3	3
6447000	0	2	0	0	3	2
6448000	2	1	2	3	2	2
6449000	0	0	0	2	4	2
6450000	0	0	2	5	1	1
6451000	2	0	1	4	3	1
6452000	1	0	0	3	6	3
6453000	1	0	1	3	1	0
6454000	4	2	1	4	4	1
6455000	2	3	4	1	1	2
6456000	3	5	5	0	2	3
6457000	3	1	5	2	0	1
6458000	5	4	4	0	1	1
6459000	4	4	3	0	4	1
6460000	2	3	1	0	0	1
6461000	4	3	2	1	2	0
6462000	1	0	1	2	3	4
6463000	2	2	0	0	0	0
6464000	3	2	5	0	0	0
6465000	0	0	1	3	1	0
6466000	2	0	3	2	0	0
6467000	1	1	1	2	1	0
6468000	3	2	0	1	2	0
6469000	0	0	0	2	2	3
6470000	0	0	0	2	2	5
6471000	2	1	5	1	0	0
6472000	1	2	4	2	1	0
6473000	1	3	4	5	1	4
6474000	5	0	6	2	1	1
6475000	0	1	5	4	0	2
6476000	2	1	4	4	1	6
6477000	3	0	3	5	0	3
6478000	0	0	2	4	0	2
6479000	2	0	3	2	0	0
6480000	1	5	5	1	2	2
6481000	1	2	3	2	1	1
6482000	0	1	1	0	2	3
6483000	0	2	0	2	2	1
6484000	0	1	1	2	1	3
6485000	0	2	1	1	1	2
6486000	0	2	0	0	2	2
6487000	1	0	0	0	3	1
6488000	2	4	0	0	1	0
6489000	0	1	3	3	0	0
6490000	0	3	1	0	0	1
6491000	1	4	0	0	2	1
6492000	0	3	2	1	1	1
6493000	1	3	0	1	0	1
6494000	1	6	0	0	3	1
6495000	0	5	6	1	1	2
6496000	0	2	3	1	0	0
6497000	2	1	4	2	0	0
6498000	0	1	2	2	0	1
6499000	0	2	2	1	0	1
6500000	0	2	2	2	2	0
6501000	2	3	3	0	0	3
6502000	1	3	3	0	1	0
6503000	0	0	2	2	0	0
6504000	1	4	0	0	0	2
6505000	3	2	1	0	0	0
6506000	2	2	0	0	0	0
6507000	2	4	1	0	0	1
6508000	1	5	0	0	5	1
6509000	2	2	0	0	0	0
6510000	2	1	2	1	0	0
6511000	2	2	0	0	0	0
6512000	0	2	1	2	2	0
6513000	1	3	0	0	4	1
6514000	2	2	0	0	0	0
6515000	1	2	0	0	2	1
6516000	0	0	2	3	0	0
6517000	0	0	2	6	0	3
6518000	0	0	0	0	3	3
6519000	0	1	0	0	3	2
6520000	1	1	0	1	2	1
6521000	1	2	2	5	2	1
6522000	0	0	0	0	2	3
6523000	1	0	0	0	3	1
6524000	0	0	0	1	2	3
6525000	1	0	0	1	3	1
6526000	0	0	3	4	1	0
6527000	0	0	0	1	2	2
6528000	0	0	0	0	2	2
6529000	0	4	0	0	1	2
6530000	0	0	0	1	3	1
6531000	0	1	0	0	2	2
6532000	1	1	0	0	4	1
6533000	2	2	1	1	5	2
6534000	1	1	1	1	3	3
6535000	0	2	0	0	4	2
6536000	2	0	2	1	4	2
6537000	2	1	0	0	6	1
6538000	1	1	0	0	4	1
6539000	1	0	1	0	2	2
6540000	0	0	0	1	2	3
6541000	0	1	3	3	1	0
6542000	1	1	0	2	2	2
6543000	1	0	0	1	3	2
6544000	3	2	1	2	6	0
6545000	2	1	1	2	3	0
6546000	0	0	1	3	3	0
6547000	0	1	2	3	3	1
6548000	2	2	0	2	3	1
6549000	4	0	2	3	3	0
6550000	2	0	1	5	5	0
6551000	1	0	0	2	3	2
6552000	1	1	0	6	4	5
6553000	4	4	4	1	0	2
6554000	0	0	0	1	3	3
6555000	1	0	0	0	3	1
6556000	2	0	2	2	0	0
6557000	0	0	0	1	3	4
6558000	1	1	0	0	2	1
6559000	1	1	0	0	2	1
6560000	1	2	1	0	2	2
6561000	0	0	0	0	2	2
6562000	1	2	2	1	1	0
6563000	4	1	2	1	3	0
6564000	2	1	1	0	3	2
6565000	1	1	0	0	6	1
6566000	3	2	1	0	5	1
6567000	3	4	0	0	1	0
6568000	0	0	0	0	3	3
6569000	2	3	0	0	5	1
6570000	2	2	3	1	3	1
6571000	1	1	0	0	4	2
6572000	3	2	0	1	0	0
6573000	0	6	0	0	2	3
6574000	1	3	0	1	1	1
6575000	2	3	0	0	0	1
6576000	1	3	0	1	1	1
6577000	1	2	0	0	6	2
6578000	1	4	0	1	1	1
6579000	2	3	0	0	1	0
6580000	2	3	0	0	0	0
6581000	0	4	0	1	1	3
6582000	2	3	1	1	0	2
6583000	2	3	0	0	1	0
6584000	1	3	0	0	0	1
6585000	0	4	0	1	0	3
6586000	2	1	1	2	0	0
6587000	0	0	2	3	0	0
6588000	1	4	1	0	2	0
6589000	3	2	0	0	0	0
6590000	0	3	0	1	4	3
6591000	0	0	0	0	2	2
6592000	1	4	0	0	1	1
6593000	1	0	0	2	3	1
6594000	3	2	1	0	0	0
6595000	1	4	0	0	1	1
6596000	2	4	0	0	0	1
6597000	4	2	0	1	2	0
6598000	4	2	0	0	2	0
6599000	2	1	0	0	4	1
6600000	4	1	0	1	0	0
6601000	3	3	0	1	1	0
6602000	0	0	0	0	3	2
6603000	4	1	1	0	4	0
6604000	4	1	0	1	0	0
6605000	4	1	1	1	0	0
6606000	0	0	0	1	2	4
6607000	0	0	0	2	2	4
6608000	0	0	1	5	1	4
6609000	2	1	0	1	1	1
6610000	4	1	0	1	0	0
6611000	1	0	2	4	0	4
6612000	4	0	1	3	0	0
6613000	3	1	0	2	0	1
6614000	0	0	1	5	1	3
6615000	0	0	2	3	0	1
6616000	0	0	1	4	1	1
6617000	1	1	0	1	3	2
6618000	0	0	0	0	2	2
6619000	1	1	0	1	2	3
6620000	1	0	1	2	2	2
6621000	0	0	0	0	2	2
6622000	0	0	1	0	1	3
6623000	1	3	3	0	0	0
6624000	2	2	0	0	0	1
6625000	2	2	0	0	0	1
6626000	3	0	2	4	0	2
6627000	0	0	1	4	1	2
6628000	1	0	1	3	1	0
6629000	4	1	1	1	0	0
6630000	1	0	2	3	1	3
6631000	2	2	2	2	2	1
6632000	1	0	2	3	2	0
6633000	3	4	0	1	3	0
6634000	1	6	0	1	7	2
6635000	3	4	0	0	2	0
6636000	2	3	0	0	4	0
6637000	1	2	1	4	3	5
6638000	6	4	6	4	6	2
6639000	3	8	2	4	11	2
6640000	3	3	7	3	3	1
6641000	2	4	3	3	3	2
6642000	0	1	1	6	3	8
6643000	0	3	2	1	1	3
6644000	0	7	2	2	8	4
6645000	0	1	3	3	1	1
6646000	0	0	2	2	0	0
6647000	0	2	3	2	3	5
6648000	2	0	4	7	1	4
6649000	0	1	1	1	4	4
6650000	0	0	1	1	1	3
6651000	0	1	3	3	0	1
6652000	1	0	3	2	0	1
6653000	0	2	1	7	3	5
6654000	4	3	2	2	8	4
6655000	0	0	1	5	2	5
6656000	1	0	2	2	1	4
6657000	2	0	1	4	2	3
6658000	3	3	0	4	2	3
6659000	3	1	3	3	1	2
6660000	1	0	0	4	3	4
6661000	3	1	0	8	5	6
6662000	3	0	0	6	6	3
6663000	4	0	0	6	4	4
6664000	1	1	1	9	3	5
6665000	1	0	1	4	3	2
6666000	6	0	0	6	6	2
6667000	5	0	0	9	9	1
6668000	0	1	0	5	3	4
6669000	0	1	1	6	2	4
6670000	0	1	2	2	1	2
6671000	1	2	1	5	3	4
6672000	0	0	1	4	1	3
6673000	4	3	2	1	2	0
6674000	2	3	4	2	2	1
6675000	2	2	4	2	0	1
6676000	4	2	0	2	0	1
6677000	0	3	2	2	2	0
6678000	1	4	2	1	3	2
6679000	3	2	1	0	2	0
6680000	4	5	2	0	1	1
6681000	4	2	0	1	2	0
6682000	2	2	0	0	0	0
6683000	0	0	1	4	1	1
6684000	4	4	1	2	5	0
6685000	5	3	2	0	4	0
6686000	2	2	0	0	0	0
6687000	5	3	3	0	1	0
6688000	2	2	3	2	1	1
6689000	0	0	1	3	1	0
6690000	3	2	0	0	0	0
6691000	3	2	1	1	0	0
6692000	1	1	0	1	3	3
6693000	3	3	0	0	1	0
6694000	2	3	0	0	0	1
6695000	0	0	0	0	2	4
6696000	2	3	1	0	0	1
6697000	3	2	0	0	0	1
6698000	3	2	0	0	0	0
6699000	3	2	0	1	1	0
6700000	2	1	0	0	2	1
6701000	3	1	0	1	0	0
6702000	1	1	0	1	3	0
6703000	2	2	0	0	0	0
6704000	3	1	2	1	0	0
6705000	1	2	0	0	2	2
6706000	2	2	1	1	1	0
6707000	2	4	0	0	2	0
6708000	2	2	0	0	0	0
6709000	3	1	0	1	0	0
6710000	1	1	0	0	3	1
6711000	3	1	0	1	0	0
6712000	2	2	0	0	0	0
6713000	1	4	4	0	1	0
6714000	2	2	0	0	0	0
6715000	2	2	0	1	0	1
6716000	2	2	0	0	0	0
6717000	2	2	0	0	0	0
6718000	2	3	0	0	0	1
6719000	2	2	0	0	0	0
6720000	2	2	0	0	0	0
6721000	2	2	0	0	0	0
6722000	3	2	0	1	0	0
